"PACKING_OUT_TIME","HANDLING_TYPE","AREA_PACKED","CONTAINER_CLASS","PACK_STATION","AREA","PACK_USER","PROD_CODE","QTY_SINGLES","SHIPPING_LPN","ORDER_NO","LENGTH","WIDTH","HEIGHT","WEIGHT","CONVEYABLE_IND","COLLATABILITY_IND","MANUAL_BAG_TYPE"
"2018-11-25 19:06:56","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11847212",1,"3051590680","00000000000057306221",340,180,15,102,,,
"2018-11-25 19:36:02","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-9",2,"797096","11921119",1,"3051595961","00000000000057298336",210,180,40,140,"Y","N",
"2018-11-25 19:24:54","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","11996919",1,"3051599651","00000000000057411707",400,200,30,190,"Y","N",
"2018-11-25 19:19:15","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11805318",1,"3051596684","00000000000057398127",350,200,30,121,"Y","N",
"2018-11-25 19:31:54","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","11843312",1,"3051597243","00000000000057411638",350,190,20,95,"Y","N",
"2018-11-25 19:06:39","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11881317",4,"3051597460","00000000000057404989",300,160,25,54,"Y","N",
"2018-11-25 19:50:20","Carton","SAP MP2","SAP MP2","SAP Station 26",2,"797166","11882413",1,"3051599683","00000000000057403093",290,190,30,91,"Y","N",
"2018-11-25 19:21:52","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11880512",1,"3051591077","00000000000057366762",310,140,20,86,"Y","N",
"2018-11-25 19:19:03","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 1",1,"798235","11936102",1,"3051593250","00000000000057368450",180,180,24,100,"Y","N",
"2018-11-25 19:23:41","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12100142",1,"3051599376","00000000000057398588",460,340,100,1650,,,
"2018-11-25 19:07:47","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-4",2,"797722","11843515",1,"3051596597","00000000000057322552",330,170,15,93,,,
"2018-11-25 19:53:47","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","11863903",1,"3051602887","00000000000057416641",330,160,10,94,"Y","N",
"2018-11-25 19:22:22","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 52",1,"798587","11883303",1,"3051599968","00000000000057402890",280,210,20,82,"Y","N",
"2018-11-25 19:31:54","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","11841232",2,"3051598966","00000000000057418469",280,270,10,22,,,
"2018-11-25 19:06:45","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","11884620",1,"3051597246","00000000000057412096",180,90,20,30,"Y","N",
"2018-11-25 19:06:15","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-5",2,"797268","11842009",2,"3051595738","00000000000057301235",330,150,40,13,"Y",,
"2018-11-25 19:06:39","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11882616",2,"3051597460","00000000000057404989",290,190,30,60,"Y","N",
"2018-11-25 19:21:52","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11882616",1,"3051591077","00000000000057366762",290,190,30,60,"Y","N",
"2018-11-25 19:58:13","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 6",1,"798233","11842430",1,"3051598901","00000000000057339807",330,190,20,33,"Y",,
"2018-11-25 19:09:03","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11933608",1,"3051590682","00000000000057306009",270,190,20,31,"Y","N",
"2018-11-25 19:56:14","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11807505",1,"3051602708","00000000000057419241",330,150,20,75,"Y","N",
"2018-11-25 19:07:16","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11935310",1,"3051596691","00000000000057397707",240,132,30,151,"Y","N",
"2018-11-25 19:57:07","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 3",1,"797128","11958619",1,"3051598482","00000000000057269951",360,230,30,135,"Y","N",
"2018-11-25 19:57:32","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","11958619",1,"3051604370","00000000000057405203",360,230,30,135,"Y","N",
"2018-11-25 19:15:51","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11805831",1,"3051598315","00000000000057412973",300,125,20,57,"Y","N",
"2018-11-25 19:22:27","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11848110",1,"3051591076","00000000000057368342",420,280,15,83,"Y","N",
"2018-11-25 19:25:07","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 12",1,"797427","11921282",1,"3051594372","00000000000057347018",210,180,35,130,"Y","N",
"2018-11-25 19:45:28","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","11846142",3,"3051599996","00000000000057398862",310,230,20,82,"Y","N",
"2018-11-25 19:23:03","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11935311",1,"3051591070","00000000000057336212",240,132,30,151,"Y","N",
"2018-11-25 19:57:27","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11841214",1,"3051603765","00000000000057399554",350,190,30,91,"Y","N",
"2018-11-25 19:23:19","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","11933607",1,"3051599017","00000000000057405266",270,190,20,31,"Y","N",
"2018-11-25 19:33:22","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","11848112",1,"3051599247","00000000000057399512",420,280,15,83,,,
"2018-11-25 19:13:37","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11843324",2,"3051590960","00000000000057320635",350,190,20,95,"Y","N",
"2018-11-25 19:54:05","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 3",1,"797128","11884209",1,"3051598445","00000000000057397907",310,140,30,95,"Y","N",
"2018-11-25 19:10:18","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 12",1,"797427","11885328",1,"3051594137","00000000000057289381",340,210,50,130,"Y","N",
"2018-11-25 19:05:32","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","11958630",1,"3051595387","00000000000057412907",380,270,30,209,"Y","N",
"2018-11-25 19:06:56","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11843320",1,"3051590680","00000000000057306221",350,190,20,95,,,
"2018-11-25 19:19:07","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12138817",1,"3051598834","00000000000057413703",340,160,50,420,"Y","N",
"2018-11-25 19:45:28","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","12133603",1,"3051601884","00000000000057404429",340,285,10,235,,,
"2018-11-25 19:19:15","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11805336",1,"3051596684","00000000000057398127",320,140,30,71,"Y","N",
"2018-11-25 19:15:35","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 13",1,"797856","11807115",1,"3051598908","00000000000057274293",330,200,20,87,,,
"2018-11-25 19:48:58","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 25",1,"792363","11849017",1,"3051603576","00000000000057400975",330,150,30,109,"Y","N",
"2018-11-25 19:34:39","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 01",1,"797952","11885601",1,"3051601563","00000000000057342222",310,145,20,115,"Y","N",
"2018-11-25 19:29:33","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12130983",1,"3051600456","00000000000057409967",230,190,40,159,,,
"2018-11-25 19:24:54","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","11990523",1,"3051599651","00000000000057411707",320,160,12,72,"Y","N",
"2018-11-25 19:18:24","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12111132",1,"3051599394","00000000000057413091",410,300,30,372,"Y","N",
"2018-11-25 19:24:54","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","11990139",1,"3051599651","00000000000057411707",320,180,50,196,"Y","N",
"2018-11-25 19:31:54","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","11846119",1,"3051598966","00000000000057418469",400,160,20,107,,,
"2018-11-25 19:31:54","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","11841989",1,"3051598966","00000000000057418469",387,210,110,130,"Y","N",
"2018-11-25 19:22:27","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-10",2,"797135","11847307",1,"3051591076","00000000000057368342",330,160,20,90,"Y","N",
"2018-11-25 19:19:57","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","11952101",1,"3051599008","00000000000057412872",280,150,10,92,,,
"2018-11-25 19:09:39","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 05",2,"792423","12132408",1,"3051593243","00000000000057399950",270,270,10,122,"Y","N",
"2018-11-25 19:59:41","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 54",1,"797624","11933008",1,"3051604905","00000000000057421351",273,245,22,160,"Y","N",
"2018-11-25 19:57:16","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12153841",1,"3051603866","00000000000057416500",210,190,50,373,,,
"2018-11-25 19:10:10","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12153841",1,"3051597550","00000000000057403488",210,190,50,373,,,
"2018-11-25 19:35:49","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 9",1,"797869","12111413",1,"3051596561","00000000000057402718",280,150,30,194,"Y","N",
"2018-11-25 19:36:27","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","12117133",1,"3051599443","00000000000057399951",290,160,25,233,"Y","N",
"2018-11-25 19:50:33","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12179872",1,"3051599445","00000000000057399759",310,180,80,556,,,
"2018-11-25 19:56:14","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","11806572",1,"3051602708","00000000000057419241",300,80,15,60,"Y","N",
"2018-11-25 19:53:12","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","12157422",1,"3051602894","00000000000057399479",290,270,30,356,,,
"2018-11-25 19:41:34","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12105083",1,"3051601452","00000000000057298489",460,270,67,609,"Y","N",
"2018-11-25 19:24:39","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12116373",1,"3051599676","00000000000057411789",390,300,40,201,"Y","N",
"2018-11-25 19:20:34","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","12118116",1,"3051598162","00000000000057404800",300,290,60,284,,,
"2018-11-25 19:34:05","Carton","SAP MP2","SAP MP2","SAP Station 26",2,"797166","12110734",1,"3051596692","00000000000057404451",320,220,75,597,,,
"2018-11-25 19:18:24","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12110722",1,"3051599394","00000000000057413091",290,170,70,602,"Y","N",
"2018-11-25 19:42:09","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-4",2,"797722","12180169",1,"3051599281","00000000000057317324",290,200,70,246,,,
"2018-11-25 19:58:07","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 56",1,"798013","12180202",1,"3051604725","00000000000057418892",130,100,10,50,,,
"2018-11-25 19:08:12","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-5",2,"797268","12180202",1,"3051595743","00000000000057293397",130,100,10,50,,,
"2018-11-25 19:43:04","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 64",1,"797037","12157953",1,"3051602656","00000000000057413734",320,290,25,201,,,
"2018-11-25 19:23:41","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12180112",1,"3051599376","00000000000057398588",260,245,110,615,,,
"2018-11-25 19:11:55","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 29",1,"792416","12169742",1,"3051586743","00000000000057394194",300,170,35,410,,,
"2018-11-25 19:47:43","Carton","SAP MP2","SAP MP2","SAP Check Station",2,"791852","12606666",1,"3051599227","00000000000057405147",300,230,135,1072,"Y","N",
"2018-11-25 19:45:30","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12331842",1,"3051602591","00000000000057417536",475,332,60,270,"Y","N",
"2018-11-25 19:25:10","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-8",2,"797827","12606665",1,"3051595759","00000000000057389391",300,233,134,1051,"Y","N",
"2018-11-25 19:08:43","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","12606665",1,"3051594288","00000000000057399619",300,233,134,1051,"Y","N",
"2018-11-25 19:39:40","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","12606665",1,"3051601356","00000000000057400514",300,233,134,1051,"Y","N",
"2018-11-25 19:16:07","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 08",2,"797757","12606665",1,"3051592881","00000000000057394654",300,233,134,1051,"Y","N",
"2018-11-25 19:37:26","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 08",2,"797757","12606665",1,"3051595929","00000000000057412908",300,233,134,1051,"Y","N",
"2018-11-25 19:42:56","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12606665",1,"3051601477","00000000000057393360",300,233,134,1051,"Y","N",
"2018-11-25 19:26:02","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 11",1,"797478","12603104",1,"3051595398","00000000000057346683",200,310,115,720,"Y","N",
"2018-11-25 19:43:35","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12603104",1,"3051601426","00000000000057419380",200,310,115,720,"Y","N",
"2018-11-25 19:41:42","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12614565",1,"3051599844","00000000000057406907",310,215,95,884,"Y","N",
"2018-11-25 19:33:12","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","12606664",1,"3051599597","00000000000057418719",310,200,117,955,"Y","N",
"2018-11-25 19:03:55","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","12606664",1,"3051574388","00000000000057388837",310,200,117,955,"Y","N",
"2018-11-25 19:28:49","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","12606664",1,"3051599892","00000000000057413145",310,200,117,955,"Y","N",
"2018-11-25 19:43:35","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12606664",1,"3051601426","00000000000057419380",310,200,117,955,"Y","N",
"2018-11-25 19:28:36","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","12606664",1,"3051599388","00000000000057416940",310,200,117,955,"Y","N",
"2018-11-25 19:39:40","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","12606664",1,"3051601356","00000000000057400514",310,200,117,955,"Y","N",
"2018-11-25 19:09:35","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","12606664",1,"3051596342","00000000000057398063",310,200,117,955,"Y","N",
"2018-11-25 19:01:23","Carton","SAP MP2","SAP MP2","SAP Check Station",2,"791852","12606664",1,"3051582647","00000000000057380976",310,200,117,955,"Y","N",
"2018-11-25 19:35:10","Carton","SAP MP2","SAP MP2","SAP Check Station",2,"791852","12606664",1,"3051583531","00000000000057396114",310,200,117,955,"Y","N",
"2018-11-25 19:57:23","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","12606664",1,"3051603437","00000000000057418300",310,200,117,955,"Y","N",
"2018-11-25 19:16:40","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","12606664",1,"3051598159","00000000000057406273",310,200,117,955,"Y","N",
"2018-11-25 19:40:04","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","12606664",1,"3051601023","00000000000057416680",310,200,117,955,"Y","N",
"2018-11-25 19:27:13","Carton","SAP MP2","SAP MP2","SAP Station 23",2,"797221","12606664",1,"3051574377","00000000000057391374",310,200,117,955,"Y","N",
"2018-11-25 19:38:27","Carton","SAP MP2","SAP MP2","SAP Check Station",2,"791852","12606664",1,"3051585951","00000000000057384093",310,200,117,955,"Y","N",
"2018-11-25 19:11:12","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 53",1,"797754","12320117",1,"3051597817","00000000000057396643",378,284,50,400,,,
"2018-11-25 19:55:47","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","12603105",1,"3051603108","00000000000057419099",200,310,115,720,"Y","N",
"2018-11-25 19:41:16","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","12603503",1,"3051601526","00000000000057418440",430,340,115,1447,,,
